Job Title,Company Name,Location,Experience,Salary,Job Description,Skills
Senior/ Lead Data Scientist - NLP/Gen AI,Tiger Analytics,Hyderabad,0-10 Yrs,Not disclosed,"experience Experience with data visualization using Tableau, Quicksight, or similar too...","NLP Development, Generative AI, Natural Language Processing, Python, Transformers, GPT, Bert, LLM"
Senior Data Scientist,Tvarit Gmbh,Hyderabad,0-10 Yrs,Not disclosed,"experience Experience with data visualization using Tableau, Quicksight, or similar too...","Data analysis, NoSQL, Analytical, Debugging, Machine learning, Agile, Data processing, Forecasting"
Senior Data Scientist,Inxite Out,Hyderabad,0-10 Yrs,Not disclosed,"experience Experience with data visualization using Tableau, Quicksight, or similar too...","Computer science, Data analysis, Statistical analysis, data science, GCP, Analytical, Machine learning, Data collection"
Data Engineer,Randstad Digital,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Data Engineering, ETL, SQL, Pyspark, AWS, Python, Data, Engineering"
"Scientist in Residence, Amazon",Amazon,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"C++, Automation, RDBMS, Analytical, Machine learning, model development, Customer experience, Oracle"
Senior Associate -_Business Analyst_ Bangalore,PwC Service Delivery Center,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Business transformation, Front end, Performance management, Business analysis, Analytical, Consulting, Data processing, Data quality"
Staff Machine learning Engineer,Nielsen Sports,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Computer science, Solution architecture, Head Business Development, Scalability, Social media, Machine learning, Cloud, Data quality"
Principal Data Scientist,WM Global Technology Services India Pvt.ltd Limite D (wmgts),"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Data Science, Python, Artificial Intelligence, Machine Learning, SQL, Intelligence, Machine, Science"
Associate - Data Engineer,Bain Company India Pvt. Ltd.,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Front end, Coding, Consulting, Javascript, HTML, Information technology, Analytics, SQL"
Senior Data Scientist Program Developer,Armstrong Fluid Technology,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"python, data extraction, data validation, predictive modeling, dl, programming, communication skills, ml"
Senior Data Scientist,Tvarit Gmbh,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Metallurgical Engineering, Tensorflow, Pytorch, NoSQL, Azure Cloud, Pandas, Metal, AWS"
Lead Analytics Analyst / Data Scientist AFC - AVP,Deutsche Bank,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Anti Money Laundering, Transaction Monitoring, Aml, Money Laundering, Financial Crime Compliance, 2LOD, AML/KYC, Fraud Detection"
Senior Data Scientist,fifthnote,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"NLP, Machine Learning, Deep Learning, SQL, R, Python, Natural language processing, Senior"
Data Scientist 2,Paypal,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"OPEX, Dispute resolution, Excel, data science, Diversity and Inclusion, Credit risk management, Operations, Analytics"
Sr. Principal Data Scientist,Providence Global Center,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Performance tuning, Production support, SAS, Coding, Machine learning, Healthcare, Data processing, Unit testing"
Senior / Lead Data Scientist,6d Technologies,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Version control, GIT, orchestration, GCP, Machine learning, Natural language processing, Business solutions, Forecasting"
Lead - Operation Data Scientist,Inmobi,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Data analysis, data science, SAS, Campaign management, Hypothesis Testing, MATLAB, Operations, Analytics"
Lead Data Scientist,Gameskraft,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Computer science, Publishing, ISO 27001, Machine learning, Intellectual property, data governance, Hypothesis Testing, Gaming"
Senior Data Scientist,Tredence,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Data analysis, data science, Machine learning, Data collection, Predictive modeling, Mathematics, Forecasting, SQL"
Senior Data Scientist,Mastercard,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Data validation, Data management, Project management, Information security, Manager Quality Control, microsoft, Data mining, SSIS"
Senior Data Scientist - Analytics,Argus India Price Reporting Services,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Data analysis, Team management, Consulting, Market intelligence, Machine learning, Healthcare, Commodity trading, Econometrics"
Lead Data Scientist,Neal Analytics,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"Supply chain, Data analysis, Automation, Linux, Demand forecasting, Consulting, Machine learning, FMCG"
Senior Data Scientist,S&P Global Market Intelligence,"Hybrid - Hyderabad, Bengaluru",0-2 Yrs,Not disclosed,We are looking for a motivated and detail-oriented Data Engineer with 0-2 years of exp...,"ML algorithms, LamaIndex, DevOps, NLP, GIT, CI/CD pipelines, Langchain, Docker"
Sr Data Scientist,Target,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Supply chain, Data analysis, Simulation, Analytical, Troubleshooting, Merchandising, Forecasting, SQL"
Senior Data Scientist,Uplers,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Machine Learning, Data Science, AI/ML, Azure Cloud, Tensorflow, Scikit-Learn, Deep Learning, SQL"
Senior Data Scientist,Grid Dynamics,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","hive, algorithms, python, software development, natural language processing, forecasting, pyspark, microsoft azure"
Senior Data Scientist,Grid Dynamics,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Data analysis, devops, Cloud, Medical insurance, Forecasting, Statistics, Python, Analysis"
"Senior Data Scientist, Customer - Facing Analytics",Glean,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Product management, Statistical modeling, data science, Business intelligence, Statistics, Analytics, SQL, Python"
Senior Data Scientist-Computer Vision,Adani Group,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Pattern Recognition, Image Processing, Computer Vision, Senior, Computer, Design patterns, Vision, Data"
Senior Data Scientist,Ecolab Digital Center (EDC),Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","data science, data analysis, data visualization, machine learning, statistical analysis, artificial intelligence, Statistics, Data"
Senior Data Scientist - Price Optimization & Forecasting,Aria Intelligent Solutions,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Predictive Modeling, Price Optimization, Demand Forecasting, Time Series Analysis, CVXPY, XGBoost, Price Elasticity, Data Bricks"
Senior Applied Data Scientist,Dunnhumby,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...",", Senior Applied Data Scientist"
Lead Data Scientist GenAI,EXL,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","GenAI, Python, model, LLM, Data, Modeling"
Principal Data Scientist,Oracle,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Data analysis, metadata, Product service, big data, Operations, Predictive analytics, Principal, Risk mitigation"
Senior Data Scientist,Pepsico,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Python, hive, bayesian, azure machine learning, simulation, pyspark, microsoft azure, time series"
Data Scientist/ Sr. Data Scientist,Lufthansa Technik AG,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","SQL, MLOPs, time series modeling, Azure Cloud, Python, Predictive Modeling, Matplotlib, Scikit Learn"
Senior Data Scientist - Conversational AI,Ringcentral,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Mediclaim, Analytical, Cloud, Video conferencing, Transformers, Deployment, Cost, Python"
Senior Data Scientist - Program Developer,Armstrong Fluid Technology,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Data analysis, SAS, Coding, Web development, Agile, Business intelligence, Data mining, Analytics"
Senior Data Scientist,Nalco Water,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Computer science, Basic, Usage, data science, Director, Deployment, Mathematics, Research"
Senior Data Scientist,Ecolab Digital Center (EDC),Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Computer science, Basic, Usage, data science, Director, Deployment, Mathematics, Research"
Lead Data Scientist,Reflections Info Systems,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Computer science, Computer vision, Cloud computing, data science, GCP, Analytical, Artificial Intelligence, Machine learning"
Senior Data scientist,Pradeepit Consulting Services,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Data analysis, LMS, Neural networks, Analytical, Machine learning, Data structures, Predictive modeling, Troubleshooting"
Data Scientist / Senior Data Scientist,Mobinius Technologies,Bengaluru,3-4 Yrs,Not disclosed,"Bachelors / MS/PhD in Mathematics, Statistics, Operations Research, Industrial Engineer...","Automation, Image processing, Technical writing, Project management, Postgresql, Machine learning, System design, Data processing"
